recordType,id,x,y,isGateway,energy,from,to,edgeType,nextHop,cluster,clusterRadius
edge,,,,,,13,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,545,Gateway-Sensor,-1,-1,-1
edge,,,,,,12,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,69,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,109,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,113,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,546,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,547,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,547,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,547,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,547,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,547,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,98,548,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,67,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,549,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,116,550,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,57,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,551,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,83,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,95,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,552,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,74,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,553,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,554,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,555,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,555,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,555,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,555,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,555,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,84,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,556,Gateway-Sensor,-1,-1,-1
edge,,,,,,3,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,54,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,557,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,558,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,559,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,116,560,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,561,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,562,Gateway-Sensor,-1,-1,-1
edge,,,,,,0,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,92,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,563,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,42,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,57,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,90,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,93,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,564,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,565,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,566,Gateway-Sensor,-1,-1,-1
edge,,,,,,40,567,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,567,Gateway-Sensor,-1,-1,-1
edge,,,,,,74,567,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,567,Gateway-Sensor,-1,-1,-1
edge,,,,,,112,567,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,103,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,568,Gateway-Sensor,-1,-1,-1
edge,,,,,,12,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,61,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,64,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,69,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,109,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,113,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,117,569,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,570,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,570,Gateway-Sensor,-1,-1,-1
edge,,,,,,67,570,Gateway-Sensor,-1,-1,-1
edge,,,,,,104,570,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,570,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,35,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,91,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,116,571,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,42,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,57,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,90,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,106,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,572,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,573,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,573,Gateway-Sensor,-1,-1,-1
edge,,,,,,67,573,Gateway-Sensor,-1,-1,-1
edge,,,,,,104,573,Gateway-Sensor,-1,-1,-1
edge,,,,,,111,573,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,106,574,Gateway-Sensor,-1,-1,-1
edge,,,,,,7,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,47,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,79,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,116,575,Gateway-Sensor,-1,-1,-1
edge,,,,,,0,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,109,576,Gateway-Sensor,-1,-1,-1
edge,,,,,,50,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,51,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,70,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,72,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,108,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,114,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,577,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,27,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,33,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,66,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,94,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,98,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,578,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,579,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,31,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,38,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,39,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,41,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,44,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,58,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,67,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,71,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,81,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,106,580,Gateway-Sensor,-1,-1,-1
edge,,,,,,22,581,Gateway-Sensor,-1,-1,-1
edge,,,,,,77,581,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,581,Gateway-Sensor,-1,-1,-1
edge,,,,,,91,581,Gateway-Sensor,-1,-1,-1
edge,,,,,,118,581,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,582,Gateway-Sensor,-1,-1,-1
edge,,,,,,30,582,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,582,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,582,Gateway-Sensor,-1,-1,-1
edge,,,,,,0,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,34,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,59,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,87,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,92,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,109,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,115,583,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,584,Gateway-Sensor,-1,-1,-1
edge,,,,,,10,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,11,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,29,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,63,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,92,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,585,Gateway-Sensor,-1,-1,-1
edge,,,,,,2,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,4,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,5,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,19,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,43,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,46,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,60,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,119,586,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,587,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,587,Gateway-Sensor,-1,-1,-1
edge,,,,,,86,587,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,587,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,587,Gateway-Sensor,-1,-1,-1
edge,,,,,,14,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,16,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,26,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,52,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,82,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,89,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,96,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,99,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,101,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,106,588,Gateway-Sensor,-1,-1,-1
edge,,,,,,6,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,56,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,85,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,91,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,107,589,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,95,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,590,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,17,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,37,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,55,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,110,591,Gateway-Sensor,-1,-1,-1
edge,,,,,,9,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,13,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,15,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,18,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,53,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,68,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,73,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,75,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,76,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,97,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,102,592,Gateway-Sensor,-1,-1,-1
edge,,,,,,32,593,Gateway-Sensor,-1,-1,-1
edge,,,,,,45,593,Gateway-Sensor,-1,-1,-1
edge,,,,,,48,593,Gateway-Sensor,-1,-1,-1
edge,,,,,,84,593,Gateway-Sensor,-1,-1,-1
edge,,,,,,88,593,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,21,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,24,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,78,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,80,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,100,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,105,594,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,65,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,83,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,94,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,95,595,Gateway-Sensor,-1,-1,-1
edge,,,,,,1,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,8,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,20,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,25,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,28,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,36,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,49,596,Gateway-Sensor,-1,-1,-1
edge,,,,,,62,596,Gateway-Sensor,-1,-1,-1
